x,y,z
-2.5116906,-0.87423515,0.6122172
-3.1177866,0.67679393,3.661606
-4.256171,-0.9489532,4.07281
-3.50578,1.4228094,2.4285657
-2.6855588,2.299391,3.1814632
-2.643514,-0.45906398,3.1103601
-3.405476,1.0841397,2.89819
-3.9684951,0.52677214,4.0132475
-3.9708073,1.4545922,1.710365
-4.3388815,0.2764074,0.52217245
-3.1296468,-0.7078744,1.624093
-4.813237,1.0758778,2.1826487
-1.6102144,-0.9106774,2.0106227
-3.0954418,-1.30815,2.8821905
-4.116255,-1.095614,3.8943613
-1.5523129,-0.24643172,2.252203
-2.53597,-2.146444,3.9515927
-1.5100133,-0.1545116,1.6164038
-2.5951302,-1.3045071,4.55563
-3.3506947,-0.24951686,3.705762
-4.679986,2.5748835,2.9611998
-4.125881,0.7084567,3.0038762
-6.116272,0.9560573,4.2911043
-4.6409664,1.0711203,2.4215045
-2.3779173,0.44028345,3.6523125
-3.4927363,-0.026457468,2.563088
-2.2652564,0.6442457,2.80115
-2.6276867,-0.85999626,3.560783
-2.688806,-0.077326305,4.4944263
-4.3493357,-0.7280583,2.8748512
-3.0401425,-0.5633514,4.3614492
-2.352984,-0.63931674,2.5698316
-2.6100557,-0.7172526,3.5721726
-3.4944725,0.7037825,3.6616073
-1.103838,0.20433937,3.7650442
-2.434184,-1.5409366,3.3948386
-2.4404538,0.038977873,2.895379
-3.084811,-0.47812915,3.3698559
-2.6618116,0.33216426,2.8411653
-1.5611677,-0.9827799,2.8602679
-3.5260136,-0.58258545,2.7406774
-4.788318,1.8352093,1.9774652
-2.7358518,-0.2854506,2.4830143
-4.245679,-0.17781526,2.8822262
-2.8283756,-1.11078,2.992478
-3.2522616,-0.8589738,1.1222774
-3.2159135,-0.34229147,3.572608
-3.6272092,-0.7988787,3.0000238
-3.6586304,-0.41821694,4.191123
-3.4901545,1.1867522,2.6157768
-4.2361307,0.98176503,2.4230204
-3.339319,0.52991307,2.7016327
-2.711339,-0.3638164,3.1373212
-4.8963404,-1.1032336,3.0439005
-2.4904227,0.32444945,4.082546
-2.5486217,1.701192,4.519581
-3.4150743,0.13100274,3.3731382
-1.3093883,-0.8862882,3.753107
-2.3515859,-1.5415907,3.1817286
-2.7236211,0.18019597,2.8506703
-2.7607987,0.081720605,1.1568023
-3.4919324,0.83032894,3.376093
-4.099914,-0.4916512,3.6482198
-2.8365169,-0.8583694,0.9198277
-4.948027,0.556571,2.6233482
-2.1510544,0.9363802,5.1949463
-2.938146,1.3046732,3.35806
-3.0390875,0.1526263,1.9023763
-2.439228,0.101558544,1.2792162
-4.3980637,-0.048835594,2.8259907
-2.8845766,1.1894538,2.9657555
-2.5480974,1.0439217,2.5405831
-2.5944045,2.144447,2.4136147
-3.1989794,0.6791171,3.536171
-3.2884703,0.07439796,3.3504605
-2.9354374,1.3934529,2.7056026
-2.5334797,0.6904717,1.615553
-2.1866386,-0.283031,3.4830031
-3.1938636,1.4942054,2.9304388
-2.0845191,0.9320477,1.3815649
-1.524957,-1.1119938,3.858702
-2.3398836,-0.23998651,4.6331224
-3.8057683,-1.5437249,1.6674156
-3.8684008,0.18645172,4.4143577
-4.1315627,-0.8720874,2.8487651
-3.433329,-0.4289635,3.4677594
-1.811002,1.5307006,3.3860774
-5.0180893,-0.24838805,3.715046
-3.3344207,1.0540925,3.8651981
-3.023114,-0.9724856,4.601694
-0.324862,-0.85077095,2.7659292
-2.6310136,1.0387425,2.8342574
-3.2087111,0.16064647,2.8268254
-1.3291917,-1.0215454,2.676521
-2.5550992,-1.6758827,2.8280458
-4.381304,-0.50024945,3.3165848
-1.3371123,0.40631682,1.5389282
-3.869907,0.75117373,5.2235413
-4.846236,-0.96160424,4.1871367
-2.1354527,-1.212301,2.8925135
-3.3692262,1.3687466,3.6427984
-3.6987638,0.96662694,2.8013103
-3.5740461,0.7289379,1.8988467
-2.8821456,0.3855947,3.3235555
-2.5955913,0.42030746,1.3009197
-3.6765852,-0.31601065,1.8260453
-3.0786016,0.38985315,2.9862406
-1.6333427,2.2178178,2.0851855
-1.525116,0.034742616,3.0182757
-1.1941891,-0.6627998,2.0998008
-2.960293,-0.5995424,1.434737
-3.08191,-0.82784736,2.2622588
-3.2739048,0.8280078,2.8442376
-3.3094723,-1.4408765,1.0735478
-4.851185,-0.8889442,1.0890659
-3.185336,-0.9352789,4.33016
-3.222228,0.33238333,1.8641167
-2.7017572,-0.56547946,1.5722835
-4.5528994,0.80135906,3.0583818
-2.9162583,0.112174414,4.332817
-1.8938769,-0.0021867638,3.0513754
-3.4113626,0.14103012,2.3333557
-4.0565658,-0.4510806,2.7444804
-3.6379957,0.78890926,3.3007095
-2.5671558,1.9260325,1.7056032
-2.1947594,-1.0350105,4.080086
-2.1116576,0.78440547,2.4449487
-1.6162255,-0.18526283,3.5482829
-2.5174868,-0.17161529,3.5321963
-3.5143652,-2.1767788,2.8881238
-3.4125137,0.866603,3.2785447
-3.2801979,-0.27002838,1.9742353
-2.7714603,0.030720422,1.2819451
-2.379857,-0.7114081,4.476488
-3.0026267,0.9532054,4.050888
-2.6059887,0.084067754,3.2159746
-2.7388692,-0.6997947,1.8654838
-4.0472784,-0.532663,1.8190044
-1.9575998,0.100667275,1.7381246
-2.8712232,-0.06984524,3.048996
-2.9077938,-1.1994429,3.6787157
-1.5036243,-2.136968,0.6307726
-2.3174949,0.9545673,4.335502
-3.8451643,-0.33593976,4.3006334
-2.5892649,-1.8157812,2.7884257
-3.7713315,-0.9046909,3.044831
-1.9079502,-0.21441089,4.7303905
-3.09664,-1.6005741,2.8874362
-2.5054617,0.6329719,2.6532352
-2.9749713,-0.09184372,2.1073909
-1.6364373,0.20691258,3.1287415
-2.4541297,-0.65939534,4.4959598
-2.4978104,1.5065745,2.6178093
-2.994074,0.1855372,4.096562
-2.7670088,-0.019547166,2.3582344
-2.951575,1.4046454,3.3497043
-4.794661,0.42730346,3.6875906
-3.9150457,1.0698149,3.6128917
-3.3779762,-0.2332969,3.9415967
-2.6710901,1.6847034,3.7900896
-3.3126857,0.3972762,3.9103217
-2.9760582,-0.41141862,2.052607
-2.427739,-1.0027541,2.360856
-4.069951,0.78737766,3.0194626
-3.4551635,-0.013195402,3.459311
-2.3644605,-1.3044595,2.2736878
-2.3761282,0.9271249,3.111076
-1.9399132,-2.1394506,2.185531
-2.5996213,0.24421208,3.5240798
-1.3733857,-0.76786405,2.9963343
-1.6713318,-0.65607285,2.1101327
-2.7227836,-0.48808795,3.8752527
-2.6544752,-0.13689181,3.1339014
-4.1082263,-1.844647,3.75671
-2.9683824,0.30102322,1.4952294
-3.2330246,0.35360736,3.175287
-0.9000242,-0.7089753,3.0108786
-3.9892855,-0.6498618,1.3130751
-4.4980445,0.3176494,4.1100473
-3.8393466,0.20393044,3.7165592
-3.8498304,0.28633705,2.6404426
-2.667616,1.0349631,4.4652224
-1.9575272,0.03732134,3.1009095
-3.3483698,-0.34458563,1.4049941
-4.1973395,0.42434812,0.9007971
-3.660069,-0.082629785,1.790662
-5.1539955,-0.32464096,1.9043468
-2.1565993,1.9192768,2.5746927
-1.4184265,0.062878974,3.3635848
-4.485878,0.33244845,3.0554428
-2.369035,0.6670169,2.8482025
-1.8706982,0.08252518,2.3712502
-2.7841444,-0.71396744,3.4577188
-1.7048993,0.6843324,2.7739577
-2.8666422,-0.9255706,2.147051
-2.1821,1.7768918,1.7838017
-2.6722376,-1.7522358,4.1744747
-3.5642707,0.9318662,2.6065278
-2.6616888,0.7025899,1.7863703
-3.137005,1.4937633,1.9715647
-3.2308478,0.07492483,4.481296
-3.992282,-1.4166902,4.094018
-5.242958,1.0438855,1.6599686
-3.298927,-1.1060227,0.64126325
-1.2224281,1.3020363,3.465073
-2.4176943,-0.3289821,2.834044
-2.3569472,1.5592719,2.0798683
-2.9927747,0.35804367,3.6354227
-2.356657,2.1323967,3.8129728
-2.516323,0.66339624,4.0304866
-2.866874,-1.6069462,0.8720505
-3.6544647,0.89584416,1.5569654
-3.601429,1.1925689,3.693415
-1.3855149,-0.1794817,1.4609663
-2.5624628,-2.059025,2.5788589
-3.5431995,1.8428856,2.828138
-4.124246,0.49090797,2.8686545
-1.9372984,1.1264925,2.2061372
-2.830098,1.316299,3.0637624
-2.7573845,0.41297942,3.000426
-3.9767442,0.5694496,2.42694
-2.430832,-0.5201317,3.3387277
-3.6182227,0.77443403,3.6531045
-1.8122921,0.07528181,3.0594614
-3.5875742,0.4899059,2.5677218
-4.252405,-1.1117196,4.1584215
-1.9828804,0.4762865,3.7486517
-5.1522694,0.18922676,2.9070942
-3.6747475,-0.0909217,2.450986
-4.4520373,-1.5211511,4.302023
-3.7437923,-1.063434,2.7057824
-2.5001805,0.27108547,5.231969
-3.1050391,1.4482526,2.3427906
-1.629553,0.09852698,4.803682
-2.42358,-0.82134974,2.8094387
-1.8388705,0.06845223,3.3656518
-2.3506398,-0.24394901,2.2296083
-4.790994,1.4500741,3.5826628
-2.5274498,-0.11522499,3.6973658
-4.9466906,-0.022286275,3.0200326
-2.939285,1.1425864,2.7612083
-3.6779664,-0.20472135,3.3895588
-3.365554,0.11527975,4.1483836
-2.8760717,-0.00546699,3.5922642
-4.844828,1.7618315,2.846996
-2.915272,0.03270915,3.3629858
-4.7491364,-0.46540806,5.1038294
-4.5852404,0.20245212,3.0101855
-2.7107284,-1.3147855,2.1797543
-4.387318,-0.22660108,3.952804
-4.0177627,1.5311754,1.9224272
-3.756807,-0.8587997,3.3487723
-2.6959085,1.291489,3.6950777
-1.4856093,2.760036,1.8542967
-3.2142313,-0.17966574,3.2272873
-2.6796155,-2.312032,4.2029533
-3.5945334,0.31008196,2.6020226
-2.8961203,0.024019046,2.4632194
-2.386972,0.5228775,3.4504437
-2.2583196,1.5407482,2.2825313
-2.1504853,-0.52849126,3.7105057
-3.4992747,-0.28501055,3.4983447
-3.7517633,-0.29220912,4.168934
-4.177763,1.3908614,2.2201042
-2.7721987,-0.1326522,1.3916824
-4.293333,-1.0631385,1.9890513
-2.4243877,0.0077141565,3.4206567
-3.0329459,-0.38279393,2.6273522
-2.0801585,0.5244077,2.925952
-2.0693016,-0.5809917,3.9388099
-2.538345,0.8903304,2.481781
-3.1248307,1.17054,2.7115855
-2.8944085,-0.35677484,3.7367554
-3.4922023,-0.30896607,0.5653553
-2.4367108,-0.53994066,1.881563
-2.0343835,-0.6235307,2.3445
-3.9503012,0.4446474,3.1237984
-3.8240616,-0.30623144,3.5218952
-3.932662,-0.0017256038,1.4827724
-2.831277,0.846787,3.9152544
-1.841941,-1.3468052,3.5106397
-4.443773,0.24173877,5.252019
-0.6177974,0.88270146,3.798138
-3.0863717,-0.36407468,1.7706004
-3.0147698,1.1838411,1.8751572
-3.0848985,0.6538239,2.1544845
-1.796173,-0.38149256,3.6558762
-1.9127527,0.40706176,2.4737897
-1.785775,0.17069206,4.066898
-2.462708,0.59233814,3.426781
-1.9097164,-0.78966284,3.9459546
-3.1963608,-1.7390553,4.2407055
-1.2483078,0.5208988,2.5945568
-2.9364333,1.5976552,3.701254
-2.425073,0.50814074,2.4645472
-2.5683477,1.020652,2.7538698
-2.5032969,-2.4383345,3.5459464
-3.1407242,0.34401888,3.8114586
-2.0160444,-0.2764838,2.148675
-2.6851635,-0.4318532,2.8534205
-3.7367253,2.1170158,3.064022
-4.3383656,-0.8672002,3.3794198
-3.7950685,-1.4283078,2.438524
-2.3790922,0.058136683,3.2696128
-4.6964,-0.91820085,3.8604555
-2.4303176,2.5043585,1.943424
-3.35254,-1.151438,2.662899
-2.0151305,-2.2410774,4.584669
-4.748055,-0.06587566,4.025907
-1.9832968,-0.97949874,2.1875453
-3.0992858,-0.5286526,3.9332547
-2.4078174,-0.6049085,2.7657826
-2.0083203,-1.0870603,1.686478
-1.1259537,-0.091544874,1.9273998
-2.975804,1.6838341,3.2517006
-3.0640783,-0.19991595,3.5188339
-3.7819514,-0.70120597,3.3411355
-3.0539823,1.7496054,2.6194723
-1.5477018,-0.8941592,3.9990246
-3.9303124,-0.1135178,3.1093981
-3.5731225,-1.2973214,2.4199867
-2.6419702,-0.1276225,3.8643708
-2.664025,0.45911232,4.2800426
-1.6680311,0.6372742,2.8794262
-2.0198488,0.16380651,3.663607
-2.5363176,0.58813643,2.172726
-3.6151044,0.6658641,2.248001
-1.9380121,-0.7296589,4.2952046
-3.3500314,1.5839534,2.442394
-1.7351662,0.8447782,2.5964744
-2.543128,-1.8360714,0.60684776
-3.3298628,-1.223326,2.9467647
-4.5018244,0.24640377,3.0989747
-3.7961392,0.23168644,4.694409
-3.6858964,-0.8912092,2.7500157
-3.033618,-0.07920261,3.9186492
-4.7009883,-0.38837734,2.7832017
-2.7962856,-0.3415873,5.519484
-1.2429692,0.19650778,2.0537095
-3.50544,0.7440426,4.1427774
-3.281125,-0.9360385,3.8556716
-1.1266197,0.2221035,2.8966577
-1.5346862,0.120065495,2.354006
-2.3578832,-3.2274683,3.15806
-3.2670093,1.6481066,3.8654227
-4.5483947,2.063158,2.0881135
-3.5857635,1.1497318,1.3203708
-0.6425848,-0.5428554,1.4169118
-3.4312613,-0.29327482,4.74034
-2.7403557,0.10986336,2.685316
-2.0397604,1.1091328,3.1539357
-4.069413,-0.5218259,2.9266233
-4.705877,-0.78375053,3.9171574
-4.6807976,-0.38657272,1.2750844
-3.4447346,-1.4298885,2.6794815
-2.6344333,1.027385,2.9802313
-4.345603,-0.527405,1.4382671
-2.1562605,-0.79237694,3.0006862
-4.085551,-0.19508514,3.0309474
-3.0956025,-0.5446581,3.2733293
-3.6462839,0.11300312,3.6433911
-3.9098556,1.0692164,2.3115537
-3.2825694,0.5641248,2.6155763
-2.9369903,1.4213135,2.7850654
-3.2137842,-0.5424954,2.4612713
-2.601155,-1.609305,3.6963162
-1.8394401,1.136407,3.2160974
-4.5215244,-0.15713327,3.8990016
-1.2459756,0.81773406,3.0808992
-2.8742907,-1.3127966,2.9934187
-4.3037305,0.81185216,1.4909871
-2.3512645,1.6553824,2.6065645
-2.4721076,0.46876836,1.9877194
-2.5950549,0.10073088,3.4897325
-2.3035886,-2.2315714,2.3048453
-4.3432403,0.39232108,3.5235431
-5.190827,0.04848316,1.6576211
-2.947272,1.2990204,3.5712783
-3.00413,0.19736387,4.135992
-1.8987751,-0.8795121,2.9258046
-4.084145,0.9217039,3.0769181
-3.3558233,2.0777206,3.1150827
-1.3356099,0.94008344,3.8074174
-3.9108255,-1.5226166,1.8788246
-2.831871,-1.4234309,3.1237502
-2.216153,-1.1600959,2.1613293
-2.2974977,-1.0606613,2.6695006
-3.434905,-0.073725365,2.7976248
-3.3122556,0.18953322,2.9385748
-3.7484639,-0.57836074,1.7760521
-3.6143703,-0.2949479,4.525295
-1.0695871,0.2925096,3.464589
-2.8744605,0.27886936,2.8299928
-3.5070584,-0.5364272,2.7220016
-2.1707163,-0.094209805,3.922068
-4.2170696,-0.29644102,3.30426
-2.8932147,-0.22300786,2.463212
-3.1876626,0.7936116,2.0302477
-3.3112328,-0.02598227,1.9794549
-3.4310904,0.9399057,3.1171057
-2.2717917,-1.8455325,2.9914873
-1.5792658,0.7210501,3.234144
-1.9085824,0.10963717,2.660274
-2.8667402,-0.13105153,1.4274325
-2.0731087,0.09009318,1.9695122
-4.770212,-0.49800822,2.184164
-2.945207,-1.58484,4.151693
-3.6533191,0.81687903,1.8718601
-0.9436836,1.0563302,2.843449
-4.0984764,-0.3883724,2.0859516
-2.9487488,-0.07781807,3.2062874
-3.706479,-0.34426644,3.0330157
-3.158866,-0.34012574,2.923368
-4.2422733,1.7164005,3.8693986
-2.4236577,0.27601248,0.91743684
-2.4453795,-1.1178685,2.2201872
-2.2014103,-0.117497824,1.9204321
-4.9345293,-0.73472595,4.13891
-3.0034835,-1.1232654,3.9212294
-0.8998873,0.43256173,4.4368687
-2.6278167,-1.392127,3.5828047
-4.423258,0.6727981,3.172314
-3.4611208,1.3209169,3.333916
-3.5144234,-0.4998279,3.7042513
-4.1709757,0.81308895,3.7344222
-3.650323,2.5441813,4.3566747
-2.4650593,1.308458,2.8619218
-3.3977685,1.2987809,3.2524164
-3.0565658,-0.59452796,2.972334
-1.9286523,-1.1968048,3.7815864
-3.2156396,0.5212229,2.7325115
-1.3608577,3.2837362,4.794891
-1.8157114,-0.8588652,2.67111
-5.421432,-1.0557342,2.9660149
-3.2290077,0.1788424,4.1406565
-3.8795114,-0.32468858,2.599809
-4.3077908,0.43598768,1.8697639
-1.6212026,1.2032502,3.1487863
-3.1502934,0.7557958,4.5265493
-2.9976742,1.2312613,3.1715324
-0.79109526,-0.7283988,3.4636698
-2.9413688,0.45758462,3.6664863
-3.0547874,0.46027654,2.4526749
-2.6678717,0.070289195,3.1654441
-2.8210754,-1.1335943,1.999717
-2.9984205,-0.112088546,1.8706576
-2.4795413,1.8817995,1.3442863
-2.6854873,-0.08055629,1.6419219
-4.6630335,1.6336946,2.229653
-1.8622814,-0.11120587,3.533339
-4.008078,1.3091894,2.5299659
-3.1131425,1.278474,3.92704
-4.4969378,1.3161494,1.5665444
-3.613084,-0.35539466,3.0858574
-3.4603362,0.61143416,2.9982817
-3.599362,0.2856922,4.257288
-3.6919453,-1.3925364,1.738693
-3.7712371,0.14339885,1.179063
-2.8745906,-2.1687543,3.376913
-2.919442,0.5924222,2.4584222
-3.482701,0.36518613,4.3846283
-2.6142457,1.715975,2.6887243
-3.120549,-0.19772135,2.6712642
-5.342654,0.5621393,1.7088805
-2.3142467,-0.48199224,3.593834
-3.0776129,0.72336483,2.9034126
-5.3952446,-1.2580771,4.3507175
-3.569571,-0.2977939,4.2651505
-2.1252456,0.4846018,4.0579133
-1.9471538,0.92743206,3.4401846
-2.7045612,0.31079334,2.7151318
-2.8141992,-0.5643247,3.5677617
-3.1997926,0.46155837,3.4148161
-3.299117,0.26430672,3.3244472
-1.9813136,-0.37710738,1.396287
-0.53026724,-0.41970646,3.4446292
-2.6376016,1.2419345,3.7623506
-4.709656,0.32898045,3.9391098
-2.2981443,-1.1881248,4.8022323
-2.0904207,-1.698349,4.534171
-1.8791413,-0.43544328,2.1277466
-1.9572511,1.0611782,2.070076
-2.5988016,0.33134854,2.3600438
-3.6843653,0.8303212,2.528432
-0.80858564,-0.44165704,0.6027436
-3.1669214,0.9685166,3.3342586
-3.0976446,1.7462634,1.481164
-0.8627436,0.5968461,3.3260422
-3.110343,0.8305335,2.105107
-4.216883,1.4986004,3.1637678
-3.3303125,1.8167179,2.0380776
-3.8229322,-0.00027898408,2.9984787
-3.029955,-1.1838982,2.3396041
-2.330001,-0.3950954,3.873828
-2.7370799,-0.8936919,2.597851
-3.266615,-0.36237863,4.3953533
-2.8262384,1.4378798,3.1094906
-4.1017375,-0.64236724,3.3119814
-2.8442001,2.33571,2.8814461
-3.144626,-0.47278807,2.7354083
-4.2093997,-0.16373932,1.3827039
-2.5456088,0.35772383,1.8371891
-2.3342927,-0.84527504,3.010371
-3.9495668,0.40753335,3.4188628
-1.6669055,1.080924,2.4729128
-4.6946616,-0.105547324,1.5969173
-5.065913,0.9361635,4.123005
-2.9959877,0.022430753,2.6014569
-3.5701694,1.4484346,2.1247592
-1.5911022,3.18124,2.2574344
-4.0639186,-0.1460324,4.3246045
-2.1981802,0.3028572,2.344132
-3.006654,-0.27069113,3.6231012
-2.475124,0.08473425,3.1440768
-4.6568255,0.59057987,2.9000242
-0.7688916,0.104907066,3.7313561
-3.0612183,0.64631015,4.119825
-1.8221557,2.2618089,3.2257879
-3.0728867,0.21749085,1.2882637
-3.0496712,-0.1966512,4.2618046
-3.465325,-0.13273886,4.187541
-2.6324813,1.0643044,2.0450196
-2.1310453,0.26879057,3.1197622
-4.5194516,1.2297851,3.1635628
-1.9007205,1.3741498,3.1848884
-3.033817,-3.0508642,1.2959507
-4.239921,0.036472518,1.2440656
-2.943693,0.18022223,4.064671
-2.6906362,1.5766515,2.2640717
-0.8901005,-0.77358854,2.8918304
-3.1054578,0.50692266,2.7699928
-3.3743255,0.12536809,3.9651198
-1.4742204,-1.0982687,3.5972536
-2.4994006,0.19163536,1.4498955
-2.5005286,-0.8183466,3.3140633
-1.8969321,-1.2541746,1.649384
-2.217276,-0.5173169,1.97326
-3.0368419,0.51666313,3.0811236
-2.4413376,0.26648688,4.4681373
-3.1165977,1.1150379,2.2340622
-1.4898698,0.062762804,5.764935
-3.0704207,-0.08462161,2.7959173
-3.7190773,0.8709216,3.6477652
-2.9608006,1.5318426,2.5677826
-1.7567749,-0.022073902,3.4479382
-1.98117,0.9942956,3.3608456
-2.6425977,0.081750385,3.3436491
-1.970319,-0.46813095,3.7195475
-1.6354048,0.54568857,3.2900395
-2.4025908,-1.1888003,3.0010254
-1.9266318,-0.98613685,3.0566308
-4.167699,1.0920236,2.2193263
-2.9106824,-0.5230028,2.8115928
-1.346037,0.5549448,2.1855025
-2.5396018,0.37944442,3.7381163
-3.3234603,1.8069897,3.0861785
-1.8299208,1.2936505,2.0441926
-0.2324562,-0.18247159,2.441382
-3.153847,-0.09555317,1.9605294
-3.8743448,-0.55279875,2.2933252
-1.8385553,-3.3174849,3.735944
-4.0282807,0.1762385,2.133574
-4.677988,-1.565438,1.5566599
-3.29314,0.4002096,0.919024
-1.7214385,-1.3722503,2.731194
-2.946315,-0.4958783,3.528861
-3.9633641,1.6665027,3.070496
-2.87452,-0.5455977,2.4608061
-3.0717623,1.3578306,3.5437875
-2.202132,1.6737309,2.0187664
-3.596067,0.48066404,3.7192965
-1.9424789,-1.3648646,3.122821
-2.232063,1.6272361,1.8717164
-1.913884,-1.0927572,1.9518743
-3.5879025,1.3211998,3.8306842
-3.4306734,-1.0818003,3.3443701
-0.526129,0.72320104,3.0124567
-2.6949332,0.927259,4.6809044
-0.7039206,-1.0412178,1.3650625
-2.7181964,0.07505319,0.9892149
-2.701862,0.2524861,2.8336143
-2.519766,-1.5533452,1.6002388
-2.986302,0.46252534,3.2383113
-3.1414235,-1.75692,4.694268
-3.5045807,0.7220527,3.0070236
-2.530125,-0.9149418,2.3205366
-4.0904756,-1.9241232,2.9513717
-3.7519383,0.19992462,2.1922545
-2.6367297,-0.71083504,3.11707
-4.9793005,-0.10644978,3.8633127
-2.0267456,0.4141114,4.033843
-3.7091331,0.034265835,3.836804
-3.3650255,1.0038321,5.0332193
-4.1297874,-1.7219117,1.4079671
0.062675476,-1.9771594,2.8509765
-2.4619017,2.276843,2.3668613
-3.0937822,-2.3096151,3.1293483
-2.2651641,-0.436682,2.3801122
-3.427052,-0.7883403,3.1045737
-3.0033612,-1.4741379,3.0200899
-2.4298959,-0.08395745,3.884551
-3.309318,1.0249869,1.5800095
-4.405011,0.81153715,2.793752
-1.5230546,0.79847056,3.3664
-2.2496223,-1.9442022,2.2398808
-3.146963,-0.23304637,1.7354124
-1.954253,-1.5498432,2.4632583
-2.351555,0.021389935,4.8685317
-2.2683532,0.78232473,4.4145494
-2.2186642,2.0060205,3.4285192
-3.1071804,0.32958162,2.8696334
-3.3009882,-0.30103195,2.827402
-2.4438622,-0.2948302,3.7239037
-2.8774946,1.6995562,2.4715257
-4.1854935,0.74323773,4.349246
-2.2314029,-0.14459649,2.9528017
-4.5132656,-1.700421,2.2728539
-3.7092557,-1.4716115,3.5944133
-4.765826,-0.13312691,3.614662
-0.94210553,-0.6284856,4.2585335
-1.1850824,-0.26280874,2.3461864
-2.2747068,-0.07539388,4.0508213
-3.0215685,0.6999089,3.8841093
-4.056724,-1.4695959,5.0658703
-3.888728,2.0057676,3.2606425
-1.8323256,-0.7517681,1.8910732
-5.9863596,-1.295787,5.492272
-2.3052368,0.71894103,3.0430071
-2.1000755,-2.0036283,3.7030454
-2.9255152,1.1438487,2.2588675
-3.6847768,0.12685256,3.4712296
-1.8921556,-0.10634368,3.7756677
-4.402662,-0.06499873,4.332983
-2.562191,-0.80477846,3.7413104
-2.678247,0.49748927,3.8499227
-2.3240957,-0.45782122,2.0396256
-1.8520831,-0.095058665,2.314207
-2.3310828,-1.1198206,2.6905692
-2.268344,0.31796035,4.61619
-3.9566827,-0.26784343,0.6914327
-4.6749063,-2.6197946,5.7769165
-2.8164713,-0.016129846,1.2008883
-3.953548,-0.8280733,3.3888943
-1.8661962,1.7481068,3.6199577
-0.7190418,-0.9283384,4.6921225
-2.8637235,0.09423121,2.1725833
-3.5048077,-0.56155366,2.002823
-4.080166,0.7847855,0.9316497
-5.002016,1.2596878,2.2703161
-2.7577415,1.061496,3.1853697
-2.1505618,-1.25395,2.8301075
-3.5581248,1.1549896,4.07118
-2.694862,-2.7148197,4.207683
-4.4242616,0.9380929,3.0506468
-3.6679432,0.36034137,1.4489701
-3.9924436,-0.93267876,2.7642894
-3.6103396,-0.82571685,3.6541855
-2.5370967,-0.57202286,3.8037536
-2.8283694,-0.74112076,3.04844
-4.5213556,0.5511827,2.7676065
-1.7317586,-0.6380339,3.4699998
-2.9118576,1.4899222,2.3810315
-2.5330465,0.28122437,2.3008542
-2.670083,-0.54797864,1.2105517
-5.928914,-0.8431334,2.5419025
-3.3808851,0.15094563,2.8914711
-3.4852524,-0.20542192,3.844605
-2.0981426,-0.891657,1.6848364
-4.500701,0.052251477,1.6548539
-3.8929262,0.03814447,3.7998817
-3.181667,1.255053,3.3193748
-1.9625123,-0.6232019,2.7914019
-2.5761702,1.9169904,1.966523
-0.84610415,-1.248637,3.1853514
-4.2230506,-1.1119308,2.9161751
-3.611772,0.5972826,1.8903694
-2.7082553,-0.46393538,3.6557667
-2.1408358,0.38469282,3.1111023
-1.4501479,-0.81584024,4.518046
-3.6780782,1.3545022,4.0575976
-2.6666794,0.54633415,4.135723
-2.643293,-1.9473085,2.2272034
-2.9866128,-0.7115548,1.1833968
-1.5159115,1.024115,3.2643774
-2.0061255,-0.81913346,3.8231425
-3.4064167,0.5690002,3.5414186
-4.1732187,0.6772104,2.146902
-2.8177023,-0.119473115,3.4172606
-2.831492,-1.1604081,1.6382104
-4.6329875,0.090453096,3.3087933
-1.4180454,-2.277875,2.0539372
-3.3714085,-1.8068026,3.282473
-2.9795544,0.24111257,2.6909425
-2.6672704,0.43974173,3.8905377
-3.897142,0.5285088,3.9452002
-1.409141,0.9513543,3.5721886
-3.8279076,1.9764978,3.0034742
-3.3478026,0.48414287,3.4931924
-5.6630096,0.120391525,2.2429075
-3.371432,-0.7142847,2.5036616
-1.8553933,-0.38102108,3.5967755
-3.3889086,-0.21825866,3.5708919
-2.2741017,0.6411473,4.481641
-1.629861,1.4690895,2.1461773
-1.3210797,0.71461236,2.0253894
-1.7502126,0.104784735,3.1587408
-0.7307503,-1.6240255,4.803642
-1.9532171,0.48113504,3.523207
-2.257305,-0.25931543,3.2057178
-2.5844219,-1.1731564,3.9787297
-1.695484,-0.5767902,4.1647577
-4.0307436,0.6787276,2.21959
-5.175579,0.24615252,4.8089366
-1.1413465,-0.30903652,-0.57556653
-1.7423142,1.6088572,3.2155795
-1.9078422,0.12390493,4.0352983
-2.5181208,-1.0653292,3.080359
-1.9022176,0.7413957,3.8656416
-2.5845351,0.95728976,2.187017
-2.5218792,-0.7255823,2.3050363
-3.2356644,-2.030962,3.5214057
-3.5132325,2.231848,3.2057252
-3.33486,2.1394851,5.345207
-2.4091597,0.34903726,4.755974
-0.27731752,-0.7577645,3.8423767
-4.1207266,-0.4267604,0.7646551
-4.3598385,0.46798474,3.0258417
-4.3984556,-0.47721556,2.6087594
-3.220581,1.2433245,3.301334
-3.0414104,-0.6942963,3.5769756
-3.0078623,-0.29091814,4.1167407
-3.3733127,0.7885009,2.3608708
-5.20812,-0.2843857,3.3985043
-4.221003,0.24528965,4.6407495
-3.3157012,-0.40237892,4.135624
-3.6196568,1.6398944,3.1381533
-3.0816717,-0.018095842,3.4236739
-2.950352,-1.132268,2.9825199
-3.2215438,-0.8663254,3.824141
