x,y,z
-2.9936917,-1.3776727,-1.23825
-2.2897727,-2.7353125,-1.8268964
-4.6099815,-2.8741045,-2.3799343
-1.7504194,-1.7939227,-2.7150888
-1.6765568,-1.311498,-3.442604
-3.3079023,-1.8062466,-0.9741931
-0.67765033,-2.64252,-0.0650233
-1.9374067,-3.0812638,-0.27900326
-3.2504349,-2.1231961,-1.8609285
-3.3331203,-2.015416,-2.6586046
-3.2606697,-2.7424572,-2.2828116
-2.563274,-2.914064,-0.92032456
-2.6023808,-1.7260265,-1.4689157
-1.179831,-2.8179379,-1.4713942
-1.5222862,-1.8279172,-2.9737003
-0.8108947,-4.023859,-2.4871576
-2.1934748,-1.2407258,-1.4048741
-1.7906047,-1.5449637,-0.48234332
-4.4018955,-2.9808505,-1.5021086
-2.968265,-0.34959495,-1.9056306
-2.820915,-3.2908163,-3.5416665
-1.2558141,-1.6013018,-3.4144523
-2.974225,-1.1341157,-1.960267
-2.4601574,-0.92551935,-1.218589
-0.46133792,-3.0383801,-1.3535565
-2.7096014,-2.6892755,-0.054348707
-1.9906245,-2.8193364,-3.186875
-1.8237032,-2.320187,-2.5205634
-2.1152868,-0.9224943,-0.9649428
-1.1351937,-1.2846309,-1.2690313
-2.3939073,-2.841086,-0.76633954
-2.808821,-2.468134,-2.5335836
-0.7918569,-1.8213619,-2.6785035
-3.8114169,-2.6752312,-3.2179308
-3.2230935,-1.306863,-1.9084599
-1.7152863,-1.7520703,-1.4314209
-0.718349,-2.8617349,-1.0533063
-2.0426052,-2.016404,-0.8607397
-1.6749227,-2.4480906,-2.3152652
-3.5930538,-1.8081319,-3.2915978
-0.38230407,-1.0968512,-3.6772494
-0.6292623,-1.7089442,-2.0258923
-2.5291917,-2.0108078,-1.9959204
-1.0780072,-0.4632002,-2.827467
-0.5091002,-0.2838061,-2.4641309
-1.1199062,-2.791797,-2.5047102
-1.7638485,-2.0847137,-2.350115
-1.9957405,-2.5740964,-2.2663012
-4.0919247,-0.8285556,-1.6126066
-2.0984302,-2.820059,-4.149975
-0.8448838,-3.4173536,-2.1788187
-3.7570293,-1.200182,-3.292912
-0.60901725,-1.7760051,-4.229145
-0.47596014,-1.1993401,-1.9058384
-0.46836662,-1.8332233,-3.8094068
-4.0913744,-1.1445616,-2.4097342
-1.9654901,-0.39363706,-3.0704818
-1.7237419,-3.0259645,-2.3170984
-2.809142,-2.7849283,-2.899816
-3.8996673,-3.9451141,-1.7948649
-0.5606456,-3.5947251,-2.6955907
-2.550115,-0.6432148,-0.04933846
-3.4580498,-2.1685402,-1.6663728
-1.6469576,-1.2789313,0.32468867
-3.3605258,-0.8951087,-0.6333872
-3.2660947,-2.6375911,-2.365284
-2.4763846,-2.0357144,-3.1622376
-0.96370804,-0.71075165,-2.579418
-2.9246254,-1.1957843,-3.6256626
-1.3340447,-0.9271704,-2.3054192
-1.3079538,-1.9046346,-1.3620222
-2.6467617,-2.0002832,-0.76275873
-1.22493,-2.4891331,-0.17025101
-3.421431,-2.3844805,-2.3975017
-2.37349,-2.9487226,-1.3604944
-1.216446,-2.4029722,-2.8951962
-2.1978905,-2.1151626,-1.7273211
-1.1715965,-1.9138001,-2.4979296
-2.0198257,-1.0197034,-3.4438329
-2.9592857,-3.7222366,-2.0506463
-0.9973098,-0.4695151,-1.7222307
-0.47918582,-0.18324542,-2.2400942
-1.5691731,-0.104689956,-3.9501405
-2.0477498,-1.0741367,-1.3467875
-1.1341267,-2.4826794,-1.7177005
-0.7983122,-1.273972,-2.4074743
-3.3059769,-1.492136,-0.48820782
-1.6313839,-3.3265414,-1.4481882
-1.7117656,-0.91630924,-4.286282
-3.8261669,-3.262395,-1.2413733
-2.6582062,0.33291173,-2.0796113
-1.2871289,-1.3328247,-2.096798
-2.230138,-1.3575125,-2.9606767
-2.5300124,-2.8148367,-1.8115067
-2.6475642,-1.1203642,-2.3004494
-0.7300385,-1.1865615,-2.30449
-4.2605753,-1.2683235,-0.21019697
-0.5136241,-2.4051788,-2.5026712
-2.481712,-1.2921376,-1.3747132
-1.9858305,-2.4172275,-2.9357266
-3.0021877,-0.6553905,-0.39259422
-3.092319,-3.758472,-0.6424383
-1.9118439,-1.9212699,-1.0924056
-1.920276,-2.0056376,-0.8348502
-0.6975708,-2.515202,-1.8873276
-0.6019585,-2.1136997,-2.985713
-1.123354,-2.5367436,0.7111006
-0.2735299,-1.8869883,-2.451254
-3.1044614,-2.087325,-3.8098578
-0.9711758,-1.1829438,-2.5692167
-1.8726546,-2.553999,-0.9598913
-2.3891106,-2.2521195,-2.2027872
-2.9171991,-2.3353481,-1.4615359
-2.2678487,-1.6112599,-2.69083
-2.9197524,-1.7993959,-2.1757195
-1.9475259,-1.2385986,-1.7882425
-2.2152648,-1.4148767,-2.6104217
-2.0537963,-2.8155239,-3.710038
-2.7524536,-2.1542146,-1.8320633
-2.5739794,-1.2084346,-1.321146
-2.1156106,-3.930859,-2.0903459
-0.26605415,-3.6961203,-1.7727903
-2.4780562,-0.61992097,-4.2136908
-1.4879277,-1.483433,-2.4883204
-2.074572,-3.1916552,-0.38559926
-2.5404172,-2.6029396,-0.73399186
-0.87162566,-0.9091197,-1.472802
-3.254962,-2.1036673,-3.4537203
-0.38433516,-0.4075421,-2.0935934
-1.4233438,-1.3497162,-2.571273
-3.1184678,-1.9663465,-0.8751224
-0.6290631,-1.8364158,-2.4075134
-0.7113929,-4.4792824,-4.4171185
-1.9286788,-1.8048526,-1.4160588
-3.6260648,-3.4503136,-2.7530456
-0.5957874,-2.735861,-3.2354462
-0.44430673,-1.5215125,-0.91016984
-1.9960138,-3.268524,-0.9276811
-2.8804667,-2.5425334,-1.1172745
-2.2315445,-1.1336241,-1.4260902
-0.8013402,-2.3039253,-3.6221805
-2.5777593,-2.390558,-3.9307559
-3.4742334,-1.1460031,-1.7823701
-1.114825,-1.6094018,-0.5697837
-2.9592962,-1.904345,-2.905931
-2.6363413,-4.821156,-1.196467
-1.6065212,-2.029302,-1.738206
-2.4690266,-1.4543068,-3.6229162
-3.0805326,-1.2540141,-1.010344
-2.6141694,-1.6293526,-1.4013295
-1.6086047,-2.2754653,-1.8833314
-1.858066,-3.1928513,-1.0576215
-2.6039991,-0.30102575,0.49657845
-2.5893595,-1.8706064,-4.0576506
-3.170413,-2.4634323,-1.0972557
-2.367901,-1.8434005,-1.8752172
-1.2833726,-2.7100499,-1.475842
-1.9875598,-1.4685571,-4.2591305
-2.1223004,-2.6904492,-2.460082
-2.7599878,-1.2349513,-1.7113369
-1.5306268,-0.47557282,-1.1220144
-1.9148244,-1.8540508,-2.407721
-2.2759552,-1.6235023,-3.628048
-3.2458153,-0.5598134,-1.8059264
-1.1119177,-0.44927883,-3.1599894
-2.9413438,-2.3031158,-1.7708311
-2.2525594,-1.2616845,-2.0413637
-1.2466198,-1.0075471,-0.7165803
-1.3858244,-2.5778413,-3.201888
-1.4180386,-2.0672455,-1.8356097
-3.5646274,-1.2160056,-2.6228726
-0.6875979,-2.8964949,-1.9549487
-2.8840828,-1.1050773,-2.670529
-2.4873576,0.1284604,-1.8051807
-1.7822404,-1.6375501,-2.2215903
-1.950676,-1.0269716,-3.912139
-1.3179655,-1.9081988,-1.771366
-2.3158853,-1.4606047,-1.4386492
-0.89830613,-2.6228056,-2.5261266
-1.0516264,-2.8380618,-1.9161748
-2.1129506,-3.0087895,-0.5805844
-1.3409593,-2.3008797,-3.3412697
-1.828951,-0.94556093,-3.4556584
-1.9266777,-1.8858656,-4.8170576
1.4915044,-3.282219,-3.381503
-1.9100139,-2.3981495,-2.9579108
-1.8423562,-1.5560808,-2.600916
-1.3775775,-1.7705181,0.13435984
-0.9997356,-1.751323,-1.154308
-0.5953649,-2.0847857,-1.863312
-2.52244,-1.8284367,-2.4639418
-0.23049474,-2.986581,-1.1475102
-1.262019,-1.0825547,-2.5941882
-1.3837847,-2.2463176,-1.1408262
-3.013373,-2.8424518,-0.15958357
-2.0609543,-2.4185007,-0.6928489
-1.3180484,-1.2798829,-4.0965004
-2.4005423,-2.36442,-1.6923199
-1.028672,-3.2697585,-2.1756902
-1.3822801,-1.1204083,-1.4225821
-2.5666957,-1.9551138,-2.103273
-3.4547336,-1.0685861,-3.076478
-2.5527763,-0.6344819,-1.5236564
-1.0865183,-3.4932442,-2.500899
-2.648798,-3.2692642,-1.21978
0.1152904,-3.273664,-1.0881112
-2.4389327,-1.7875652,-3.1024146
-1.6873335,-1.9915591,-3.5472057
-1.9117942,-0.38706613,-2.978829
-0.37798345,-0.8471229,-1.7068415
-2.247238,-2.5839045,-0.88318825
-1.6624427,-2.5989714,-3.1277428
0.16346383,-2.7097147,-1.2485671
-2.339937,-2.184375,-1.9464465
-1.3706952,-2.5203974,-2.6646354
-3.4039898,-2.581137,-0.9412677
-1.9773971,-0.85721874,-1.9738894
-2.2546937,-1.2301422,-2.0212634
-2.3539674,-1.174798,-1.7972786
-1.7526405,-2.3235726,-2.5422628
-2.3974695,-2.0907662,-2.2875826
-2.0519817,-5.4603586,-1.0478536
-2.1558888,-1.21481,-0.43702948
-1.870859,-2.054036,-1.9422803
-3.8284664,-2.8939102,-2.0712023
-1.2461724,-1.4683415,-2.5933032
-1.8820542,-1.6987104,-1.2197092
-1.0288608,-2.9479012,-1.4494363
-3.1811671,-2.7532077,-1.4322127
-2.934679,-2.78525,-2.650488
-4.052337,-1.0807352,-0.44939375
-3.0693104,-1.1732779,-3.4915204
-1.6093534,-1.2089893,-2.1718588
-0.6735712,-2.137967,-0.19747877
-1.5676856,-3.0654688,-2.055201
-1.8929317,-2.3959584,0.1606164
-0.75634277,-1.8636687,-0.71327317
-1.7768868,-5.394642,-3.658176
-0.60578334,-1.2937092,-0.335024
-2.2041512,-2.260528,-1.5514024
-1.6721287,-1.7358474,-2.288444
-2.442485,-2.7313685,-1.4722164
-2.3592062,-1.9750134,-2.9988189
-4.1451063,-1.9324706,-1.5536138
-2.3049545,-2.4061985,-0.7263173
-1.3946143,-0.083758354,-3.7456946
-0.8853675,-0.5976901,-1.8546594
-2.764989,-3.0251827,-3.1853416
-1.4992719,0.36093307,-1.3321435
-2.1554053,-1.8821629,-2.1977623
-1.2948658,-2.8619547,-3.1937666
-0.2749157,-2.6138427,-1.507346
-3.51921,-2.415708,-0.6972134
-2.2909572,-3.4919147,-1.4041044
-3.3309627,-2.3766263,-1.8546146
-0.10675907,-2.8045614,-2.4165044
-1.4127868,-1.4880257,-1.6370318
-2.2126179,-0.58757937,-1.1144943
-2.651633,-2.4639616,-2.834047
-1.7372556,-1.6746604,-1.5580506
-2.6409988,-3.269709,-3.273672
-1.8547515,-2.4615498,-2.1498864
-0.6524757,-1.4816797,-2.2151492
-1.9636315,-2.2241569,-1.4500666
-1.3965812,-1.9376341,-1.1837907
-0.36876822,-2.5519981,-2.8140407
-2.921132,-0.4769224,-3.2413263
-1.6462972,-2.3342986,-2.554892
-1.9316281,1.5340803,-3.2063246
-1.3405151,-1.4689765,-0.611356
-0.13065982,-1.7936002,-2.4266183
-1.9083979,-1.6844018,-2.6520512
-2.1009932,0.5422571,-2.3967805
-2.979472,-0.9012172,-1.7967097
-2.0919862,-0.7791455,-1.9752327
-1.5041313,-2.4430296,-0.24188435
-1.251616,-1.1054206,-0.98824227
0.15563536,-1.4043868,-2.3396804
-2.054615,-2.0579314,-4.1710033
-1.5549542,-0.012798667,-1.8492802
-0.45816827,-1.9291828,-2.8733895
-3.371709,-0.7540195,-2.3123593
-3.113768,-3.3500462,-2.153005
-1.2684728,-3.3974626,-4.0654187
-3.1548872,-2.038363,-0.30426824
-2.1124125,-2.431224,-3.4779773
-2.2479923,-2.8128762,-3.9185386
-2.0048034,-1.8418239,-2.5185583
-1.2664807,-2.3523695,-2.1981578
-2.2836976,-1.5766215,-1.0864625
-2.5649946,-1.0626041,-2.9876804
-3.1901062,-2.1967287,-1.5417371
-0.2041235,-0.7130338,-0.140409
-3.8655052,-1.9863987,-0.3863827
-1.4742221,-4.3684864,-1.6814648
-3.3778396,-1.7753735,-2.5649917
-2.4052167,-2.6665792,-1.8425388
-2.1833355,-3.947237,0.096078634
-2.8105567,-1.9085814,-2.2142675
-0.91822624,-2.4960678,-1.5437663
-2.9564996,-1.6783836,-3.060646
-1.5494063,-2.8072128,-2.0842159
-1.4527972,-1.5106006,-2.2655132
-0.5213028,-2.1980724,0.010093689
-1.2382759,-3.5541062,-1.0563529
-1.0852249,-3.8486242,-1.5182189
-2.2007186,-2.8985324,-2.0469434
-1.075285,-1.9455037,-1.0607017
-2.2360382,-0.8216479,-2.5122008
-2.0034773,-1.882815,-1.9716216
-3.1819792,-2.0258968,-1.6630552
-2.4113638,-2.873622,-2.6145666
-1.1867578,-1.4379494,-2.9939861
-3.4749904,-1.8886235,-3.103663
-5.4213314,-1.5651505,-0.784088
-1.5331683,-3.582737,-2.6169841
-2.169232,-1.2001519,-1.4581589
-2.6943102,-1.7453449,-2.6525378
-3.1425328,-2.5180106,-2.4541569
-2.077324,-1.8772525,-1.9907458
-4.1054783,-1.1403632,-2.5201852
0.8698716,-2.5174382,-0.7928505
-1.7179649,-2.0763555,-0.8030834
-0.39968276,-1.1397884,-0.17866135
-1.2385464,-2.3347402,-2.4222934
-0.35849822,-1.2456982,-2.7020714
-2.4974678,-2.1254,-0.5127721
-2.3757107,-0.90910864,-1.8147293
-0.64076114,-2.3446739,-2.7672076
-1.546663,-2.8390937,-1.3232521
-3.2743936,-1.3226905,-1.7153462
-1.5735949,-3.0307975,-1.5758836
-2.5069053,-1.3980343,-2.987
-0.7268857,-3.2257354,-3.6979465
-1.6501031,-1.8682793,-2.009087
-2.3858392,-2.698134,-3.128615
-2.5711536,-2.9116502,-0.44630027
-1.2586359,-0.27604246,-1.0278368
-4.296739,-2.073317,-0.99281895
-2.6901252,-0.96277356,-1.1694502
-2.6387138,-1.2697623,-2.3515832
-2.8160262,-1.4570105,-0.9467633
-0.9463141,-3.1747622,-1.9974085
-1.2971461,-0.34879518,-1.099124
-1.8448853,-2.9722307,-2.582917
-2.0813646,-4.512355,-1.1151233
-1.1776712,-2.5985868,-1.8417456
-1.4142182,-1.7762661,-3.542675
-1.6909797,-2.9895735,-1.3839364
-1.1674871,-1.3134818,-2.208847
-3.3017483,-2.7704568,-2.3717198
-1.1692319,-3.455536,-2.0286932
-1.2395091,-3.0105295,-1.135381
-2.6004143,-0.5634316,-1.703552
0.5600982,-2.6256108,-1.2735686
-2.0160835,-1.3090193,-1.0004885
-0.7275268,-1.288415,-1.3925815
-1.2475969,-2.7809498,-2.0316868
-3.4106798,-3.6226969,-2.810682
-2.3968685,-2.7659893,-2.2411954
-0.53304803,-1.0419892,-2.1099274
-0.70465946,-1.3485132,-0.7512641
-1.502882,-0.5143765,-0.4217993
-1.929731,-2.6496947,-0.4270296
-1.2023576,-0.13131237,-2.2273397
-2.7331781,-2.259186,-1.8351195
-2.4333298,-0.71618783,-2.0879383
-1.5167387,-2.9398887,-1.5670661
-2.202607,-1.4378302,-1.8327597
-3.2721028,-1.7460229,-3.5919795
-1.410748,-1.7044137,-2.8657465
-3.2774663,-2.1230862,-1.682458
-3.411434,-1.3787003,-2.050599
-2.293918,-3.3963606,-1.3187199
-1.7199022,-1.4965324,-1.580476
-1.5803794,-0.46868706,-1.1090637
-1.3163401,-2.013462,-1.7182775
-2.858551,-1.4540148,-1.8624452
-1.7430017,-2.3193452,-2.3993406
-1.8992074,-1.7346876,-2.7756987
-3.177095,-2.6102495,-1.8935431
-3.148672,-0.9526117,-1.2968206
-2.0126307,-1.0299966,-0.6363982
-0.40227425,-2.8382225,-3.126188
-1.2110562,-1.2469624,-3.8748524
-4.1873865,-0.4079119,-2.0952547
-3.107285,-2.1852791,-1.9029305
-2.3177824,-2.063301,-2.4353707
-2.2369657,-4.145976,-0.77822757
-1.5630083,-1.3751793,-3.0033522
-1.4886475,-1.721906,-3.1097486
-2.286696,-3.283349,-1.75042
-1.7846333,-1.371442,-1.8573638
-1.606818,-2.833428,-2.5038342
-3.8727412,-2.1320071,-1.9156535
-1.5851371,0.2666459,-3.18216
-2.2863214,-1.5064838,-1.9499413
-1.2520213,-2.0636578,-1.3645341
-0.61335945,-4.484023,-1.7951561
-2.8174214,-1.1435859,-0.7386439
-2.3506248,-1.8444891,0.012705803
-1.5702143,-3.2260432,-1.2052054
-0.7980213,-1.442652,-1.0173259
-1.0906732,-0.71485054,-2.0433185
-1.9661531,-1.7994982,-4.4984484
-0.36472964,-1.9855545,-1.9172921
-1.1553814,-3.2057102,-1.9724158
-1.9360483,-0.24654305,-0.7340281
-2.4444382,-3.2273989,-2.2650719
-2.5493307,-1.5791235,-2.163477
-0.92377305,-2.6995208,-1.5772911
-0.8568703,-2.3370225,-3.1680038
-1.580184,-0.89277637,-3.498231
-2.4138718,-1.1731889,-0.35765922
-2.0215344,-2.425342,-1.0269582
-1.3073747,-1.4111134,-3.603177
-2.9192615,-1.8857069,0.70046115
-2.2133126,-2.5844321,-0.5541774
-1.9482809,-0.946697,-3.9235933
-1.0470634,-1.6546743,-2.2462792
-1.0690833,-1.0286777,-1.2028639
-1.9287182,-3.0979524,-2.8753579
-2.1070268,-3.140414,-1.5665163
-0.9455532,-2.2825816,-3.0807416
-1.371572,-2.3766665,-0.7813121
-1.1989315,-3.3765097,-1.6731061
-2.1515322,-1.4103744,-1.2900357
-0.16627967,-2.2773087,-2.3377132
-3.2310338,-3.0190449,-2.117484
-1.8398913,-2.239349,-2.8937697
-2.2754896,-1.2423247,-3.316259
-1.072601,-1.0615269,-0.46172917
-0.82930887,-0.56998813,-2.1065626
-3.0665317,-1.7583461,-1.137979
-0.9898561,-4.469981,-2.9900565
-0.55701554,-1.0441167,-2.917395
-2.2461774,-2.3482313,-2.6131253
-2.8262892,-3.290605,-1.3333073
-3.0390959,-2.0457056,-1.5207767
-2.4258406,-1.9696966,-1.441606
-1.7435482,-2.8867805,-1.5056125
-1.5009897,-1.8573207,-1.0649467
-1.1359026,-0.48277807,-1.1801927
-0.57362056,-2.264917,-2.2852173
-2.202,-1.657893,-2.548946
-1.9666116,-1.5563428,-4.529775
-2.0216415,-1.0364358,-3.2688856
-1.8740807,-2.8550954,-1.1146398
-4.026799,-2.4497402,-1.5396007
-2.3877409,-2.9207182,-0.40784752
-0.12409139,-0.6086886,-2.6150687
-2.9037204,-2.4315648,-2.6203334
-1.2028487,-2.3305638,-2.8317466
-3.7350092,-2.5939217,-2.823731
-0.85385144,-1.9326415,-0.07076156
-1.5129951,-2.399725,-3.8903193
-0.18440604,-3.1331,-1.2906461
-1.4931808,-1.4361582,-1.5875285
-1.9724014,0.11684322,-1.736371
-1.768537,-1.2611644,-0.8630667
-3.3517926,-2.0187247,-1.8652307
0.25687432,-1.8822864,-4.0675907
-1.705863,-0.8851311,-1.9375726
-2.581805,-3.3682919,-1.9373014
-1.8711905,-1.3491725,-2.50771
-3.8850923,-3.1046891,-4.404431
-1.5725428,-2.0333164,-0.47724307
0.2687347,-1.611579,-1.5416301
-3.001289,-0.81962657,-3.1707206
-2.3784847,-2.3165138,-2.4511938
-2.2209976,-1.3142135,-2.5332878
-2.3070648,-0.9792727,-2.8023276
-1.8071988,-2.1162972,-0.47852135
-3.5018296,-1.2296977,-0.94065356
-2.8338056,-3.3285167,-0.95213616
-3.4675708,-2.2608318,-1.833798
-2.0997922,-1.093444,-1.9206351
-2.0682745,-2.931362,-1.6381111
-3.3364518,-2.2309253,-1.9036855
-2.7742956,-2.560146,-1.5069727
-1.6065602,-2.283663,-3.0370321
-1.3408014,-1.3258548,-2.2170358
-1.2434425,-2.571002,-2.1277623
-2.381621,-2.1939762,-2.2179806
-2.3908713,-0.67680717,-2.326606
-1.736376,-2.1449423,-1.9228493
-3.1500783,-3.4925842,-0.9887885
-0.836655,-0.5055047,-2.1266282
-1.5605643,-1.5906166,-1.3039685
-0.91136897,-1.2418222,-2.5278826
-3.6496544,-2.9985144,-1.237927
-0.9727558,-4.1596184,-1.1331236
-1.5729616,-1.9648075,-2.6608293
-1.4219663,-3.3660398,-1.67834
-3.5453708,-1.3282714,-1.083601
-2.7999127,-1.6902536,-0.8852372
-3.46551,-2.5261726,-1.6252232
-2.0523674,-2.5534217,-1.1210961
-2.5991733,-1.1437643,-3.2161722
-3.1099951,-1.6797307,-1.936804
-2.2241588,-1.5900578,-1.7880114
-2.5762162,-0.4638219,-0.8754395
-1.8467822,-3.8414302,-0.7141181
-1.0297945,-0.2781006,-3.334661
-2.065556,-2.7636826,-0.8473427
-3.4152155,-3.2403326,-0.95261705
-2.0717924,-3.0975657,-0.45376575
-2.423512,-1.4938762,-1.5975261
-0.16504848,-2.3861783,-2.108271
-2.9638321,-1.728585,-2.5971086
-2.5683148,-0.9293771,-1.9489502
-2.4038944,-2.2830782,-1.060218
-2.7324586,-3.2774386,-1.4333887
-1.8198937,-2.3111627,-1.7723881
-2.634696,-2.2616165,-2.5481648
-3.2915978,-1.6829786,-2.7788439
-3.0948777,-1.4909608,-2.3138688
-1.6478981,-1.8331898,-1.8132324
0.040098667,-1.1439433,-3.449593
-0.8909428,-1.799546,-2.3244843
-1.7349182,-1.6402907,-3.0039415
-2.4820294,-2.516923,-3.056532
-2.3748581,-1.4661345,-2.1569526
-1.8188448,-1.5607282,-1.0023861
-2.3312418,-1.840724,-1.8317025
-2.605914,-2.117256,-3.507804
-2.9204595,-1.5660317,-1.5476946
-1.3637689,-1.5605361,-2.4661896
-0.9168066,-0.26500058,-0.9847282
-3.377527,-1.9511634,-1.7786855
-2.7817793,-3.3866217,-2.166163
-2.3605044,-0.2588631,-2.4779034
-2.5526295,-1.9312623,-2.232727
-0.93273187,-1.2918507,-0.8637334
-0.23835266,-0.25167835,-1.3599603
-1.1972959,-1.933604,-3.5962462
-2.7345924,-2.513132,-1.9057902
-0.9135753,-2.6208408,-1.3433357
-1.7044847,-1.3639638,-2.7289567
-2.304678,-2.80851,-1.882625
-1.7035493,-1.405949,-1.2641706
-0.0624218,-1.26827,-2.507283
-2.267119,-2.1825376,-2.9762821
-1.005794,-2.4696455,-1.2543302
-2.6260114,-0.22293365,-0.6581696
-1.4841564,-1.1189048,-1.1908312
-0.905697,-1.7152739,-3.655182
-1.5519142,-2.167595,-0.8413758
-2.4551525,-1.1276927,-1.6132408
-2.3250475,-2.040636,-3.7504892
-1.0385164,-1.2285395,-1.2706587
-2.240128,-0.29853785,-1.7040292
-1.6722308,-1.5400836,-2.3307014
-1.767993,-1.1909938,-0.58301055
-3.000362,-2.9960196,-1.7663566
-3.0203092,-3.5146222,-2.6248002
-0.9858811,-1.1806239,-2.8031435
-2.7694814,-2.500145,-3.0750034
-1.2899019,-3.1688566,-2.533475
-1.7335382,-1.8255142,-1.0773051
-1.1542441,-3.3028135,-1.9872932
-2.2503264,-1.2034974,-2.3999145
-1.3652301,-1.5879302,-0.74979997
-2.1776848,-3.5950131,-2.139285
-1.2792567,-1.8730131,-2.2332568
-1.2432363,-1.859757,-1.4286546
-3.3289638,-4.092757,-3.2592368
-3.1826868,0.0024278164,-2.8636045
-1.4454074,-0.8004385,-1.9019699
-2.4060087,-2.7853472,-3.0547514
-1.570941,-4.321755,-2.9680464
-2.402128,-2.53851,-1.6216221
-2.6338966,-1.2860065,-0.8367183
-2.779997,-2.9270682,-0.17226112
-2.2547283,-1.8534923,-3.3426104
-1.2973458,-3.1418343,-3.7560735
-1.9786401,-3.3622391,-2.5462348
-2.254838,-0.10287678,-3.0150945
-0.94759536,-2.056341,-2.0195627
-2.5498579,-2.4309793,-1.7973566
-2.663223,-2.6822824,-1.2915994
-3.037024,-1.1198139,-1.323127
-1.9343866,-0.4994341,-1.5192742
-1.4471039,-1.8927826,-1.7099339
-1.2766697,-1.9789081,-2.752152
-2.2561526,-1.948251,-1.6804662
-1.6706406,-1.6138738,-1.4987483
-2.679778,-1.7761434,-0.35771537
-3.5955353,-3.6577063,-3.641335
-2.77484,-2.3966885,-2.7165062
-3.3909905,-2.2238646,-1.9901901
-2.6902003,-2.3176959,-1.9366142
-1.9935864,-1.841073,-3.1690037
-2.7084947,-1.574577,-0.025755525
0.34336782,-1.3311934,-1.8028885
-0.85293293,0.22218347,-1.8760469
-1.732822,-2.8960643,-3.572214
-3.2207518,-2.5810752,-1.7994657
-3.9688058,-1.7713426,-1.8717638
-2.9998345,-1.0279431,-0.6622385
-1.5583277,-1.3054489,-1.5664585
-1.8231239,-1.3994281,-1.3313153
-3.111731,-1.5890985,-2.7379355
-0.84343696,-3.4740975,-1.9222662
-1.2291784,-2.3154905,-2.6615162
-1.0185504,-2.2289214,-3.3752801
-1.4706926,-4.07689,0.5329013
-3.6035876,-2.5955746,-1.1374629
-0.1401149,-2.5864968,-2.2553625
-2.023894,-1.1022835,-1.3831174
-3.041863,-2.7205534,-1.5803854
-0.3915304,-1.5545589,-2.0713425
-2.8304935,-1.9676429,0.014123917
-1.4367496,-2.1644552,-0.7192553
-1.4821627,-1.6300331,-2.2974203
-1.433248,-1.1183003,-1.6191528
-2.0612805,-1.9629886,-2.3894877
-1.5364808,0.35425282,-0.8321384
-1.8949046,-1.2987511,-1.6106956
-2.9134343,-1.4190238,-2.5024242
-2.5407705,-2.9259443,-1.0240602
-1.7552646,-1.356447,-1.4821858
0.17884088,-1.3514549,-2.1643717
-1.2790537,-2.9997463,-2.531056
-0.8828151,-1.4823544,-0.9599563
-0.76008844,-3.0171492,0.100278616
-2.8047283,-1.8343421,-2.7525196
-3.2927437,-2.3429444,-0.83302855
-2.8382201,-2.9429493,-2.809607
-1.1754198,-1.4782705,-3.4488955
-2.1540816,-1.5264374,-2.4116752
-1.2177762,-0.5401876,-2.5844455
-1.4973471,-1.7047608,-2.2280185
-1.7106295,-0.98251605,-0.30908298
-2.1914704,-3.0749924,-3.6468263
0.17915058,-0.37789547,-1.0021396
-1.266878,-2.5342093,-1.2109717
-4.3897038,-2.486896,-4.226512
-2.5185642,-0.7412585,-2.8763416
-0.28569937,-3.945117,-1.8712311
-3.5262666,-3.1334147,-3.1032448
-0.9621662,-2.588131,-2.5494523
-1.6789192,-2.0961487,-1.6514417
-0.20139015,-2.7623043,-1.252449
-1.3093293,-2.5254045,-2.8257573
-3.3945327,-3.326704,-1.8747271
-1.3924649,-1.6030755,-4.131647
-1.533627,-2.747859,-2.1010332
-0.88462496,-1.6735686,-1.0572073
-2.588866,-2.3504086,-1.3007953
-4.3967085,-1.4073311,-3.4299521
-1.6590226,0.33271956,-1.9380409
-0.65353,-4.4604692,-1.5431089
-0.86379147,-2.3571117,-1.7734199
-1.8540175,-2.474243,-1.9531506
-3.1221259,-2.702063,-2.1442895
-3.4203749,-2.655673,-0.5184953
-4.6785016,-2.1699066,-1.5361375
-1.6225059,-2.9315567,-1.9135984
-1.4116929,-1.3640469,-3.078301
-2.096021,-1.8998609,0.9918697
-1.471739,-1.4875016,-1.984057
-2.8035192,-1.1212771,-1.654034
-2.7737973,-1.9081192,-0.07545006
-2.1795878,-3.0926113,-2.1851156
-2.5526097,-2.3915842,-1.419348
-1.4674788,-1.8924496,-2.1779494
-0.28420877,-1.5214682,-1.0141267
-0.56470335,-2.4570284,-0.7568331
-3.314805,-0.68174624,-1.1357868
-3.888926,-3.8148954,-1.6648045
-3.767372,-2.0539384,-2.4625354
-2.7159846,-0.26037407,-1.0953908
-2.0666654,-2.0808902,-3.3248408
-3.8896222,-1.7914698,-2.4291048
-0.98853827,0.04073882,-2.2710803
-1.8317907,-3.022096,-1.8916193
-2.0962682,-3.2113185,-1.5974507
-3.927478,-0.5413015,-1.1778603
-1.8949778,-1.4926264,-2.0847106
-0.5528327,-2.7170367,-2.3383415
-3.0679345,-3.0828938,-0.6918938
-1.6061327,-1.3082635,-1.9938134
-1.5235081,-1.900647,-1.4207461
