x,t
-0.11180792,-0.5503837
-0.8315712,0.093701065
-0.18606989,-0.78381854
-0.3079611,0.72388107
-0.37423286,0.6110704
-0.9379137,0.056248568
-0.7496829,0.37230918
0.60031784,1.4294324
-0.8643552,-0.002021025
0.5462082,1.2140316
-0.4710926,-0.23206955
-0.4207216,0.16554336
-0.4369825,-0.10650362
3.607245,2.4999437
0.93129504,-1.4478322
-0.1982367,0.700643
1.2008486,-1.5959302
1.9278847,1.938179
2.0752258,1.9301462
-0.5011842,0.3327553
-0.38537937,-0.95199823
-0.65695375,0.5045281
1.6225407,-1.7582833
0.48475116,1.2375183
2.7000768,-2.223495
-0.26805606,-1.1778473
-0.35155323,-0.60746425
-0.20667417,-0.1484145
-0.24423538,-0.26748544
-0.005100251,-0.89330286
0.4414626,1.3591365
-0.7058685,-0.6656987
-0.28872323,0.4874468
-0.8387165,0.05802408
0.2452968,1.0516255
0.41184506,1.2994332
-0.013505556,-0.9275994
-0.5733978,-0.5198409
1.5790899,1.7949202
-0.76707256,0.21197075
1.6883415,1.8568702
0.15674122,-1.0441729
-0.8056908,0.21232757
0.75751686,1.4388182
-0.5352156,-0.14079806
-0.68754816,-0.08219951
-0.17583522,-0.7464616
0.8546097,1.5228169
-0.36280182,-0.82608485
-0.3731063,0.33844617
0.5703166,-1.40078
1.1236181,-1.6544788
-0.69013745,0.15804826
-0.7054622,-0.0497334
0.8884159,-1.5486776
-0.67228985,0.5189561
1.4816955,1.699206
-0.91029483,0.4471387
-0.7343618,0.08942829
-0.2964396,0.62430733
-0.74124825,0.302163
0.9922802,1.5477461
2.2924602,2.088593
4.7769103,-2.7416508
-0.48624828,0.038471714
-0.44953048,-0.68644
-0.27836287,0.80825406
2.739969,-2.2260456
-0.5461238,0.4979553
-0.46725935,-0.44578096
-0.06536769,0.99166936
0.3105183,-1.1901492
0.1212677,1.1504023
-0.77567047,-0.31093007
1.3187562,1.5814542
-0.96354944,-0.54718345
1.1055106,-1.5755408
-0.4369753,0.75541013
1.1586992,1.5924509
3.9628797,-2.4660876
3.2352715,-2.4177647
-0.44241858,-0.45342365
1.9936863,-1.9723996
-0.74546564,0.36223638
-0.5310329,0.36319038
-0.5855748,0.34755528
-0.04426886,-0.97772366
-0.58703023,-0.069289535
-0.9543396,0.042537965
2.0037317,1.933014
-0.57137513,0.39385948
0.631111,-1.4223084
1.9086508,-1.9523062
-0.52387214,-0.72620535
-0.8640549,-0.3614874
-0.613187,0.44923362
-0.6695375,0.28462803
0.39775485,1.3060242
-0.2630475,-0.86730444
1.9964061,1.9178011
0.41159922,-1.3255638
-0.013099403,0.61262256
-0.12617174,0.7501582
1.1896394,-1.6998698
-0.28662336,-0.75127894
0.36665618,1.0275354
-0.5382825,0.51293474
3.7754076,2.4363225
0.6894245,-1.4270647
0.85866886,1.487862
-0.5188944,0.59460175
0.3862187,1.2972916
-0.64068794,-0.48792937
1.7782397,1.8736459
-0.49941212,0.7159054
-0.35838214,-0.6802309
-0.10837387,-1.0170814
1.1560847,-1.5194639
1.5691262,1.8750322
-0.3659678,-0.27955183
0.18904011,-1.1051439
0.24960418,1.3040863
-0.3738064,-0.48190635
3.0297363,-2.2647028
-0.018676808,-1.1786904
-0.41177338,-0.103132054
-0.55507433,-0.35671106
-0.79061687,-0.36074984
-0.87150043,0.1267613
-0.5497926,-0.4554286
-0.6642075,0.55810195
0.94305354,-1.5582671
-0.66881603,-0.32726872
-0.8668788,0.16734585
-0.6524362,0.1646882
0.36609867,-1.0302428
-0.58924055,-0.3184821
-0.8092646,-0.4517783
-0.5008662,-0.60919
-0.5229519,-0.55058146
-1.1022547,-0.15953888
0.15913436,-1.1371429
1.5676122,1.6659013
0.30174503,1.1857071
-0.72622,-0.18441057
-0.6520397,0.637014
-0.5551993,-0.036140103
-0.6208834,-0.15021247
0.19036731,1.1489321
-0.64865756,0.08633948
-0.7657625,-0.12431712
0.18498206,1.2266406
-0.19390081,-0.99809396
-0.04685121,-0.7852182
-0.22328663,0.95717657
-0.6113485,-0.6144592
-0.0107978815,-0.9530108
-0.032918748,1.0872213
-0.13295782,0.3387897
-0.90307045,-0.3502735
0.47985178,1.446677
-0.2670376,-0.74957025
-0.480104,0.57727075
0.11938879,-1.294315
-0.8426636,-0.040595897
-0.14126761,-0.9968837
-0.4134214,0.042334154
-0.26409274,0.87050897
-0.22194915,-0.6914983
-0.47444543,0.7829026
-0.80743426,-0.38285592
-0.38637957,-0.27856734
-0.47320047,0.37375152
-0.38476416,-0.47911298
-0.5292301,-0.0029425125
0.11204528,1.056101
-0.9534785,-0.12410864
-0.5158727,0.6824629
-0.14015508,1.052214
1.105553,-1.5651768
-0.9042463,0.19128099
2.9723563,-2.2149765
-0.16302146,0.5113694
0.10655713,1.0956768
-0.36305848,0.70426226
-0.3032753,-0.7533873
-0.5149467,0.5807272
-0.23101673,-0.682409
-0.1877224,-0.7738649
-0.81823426,-0.119373545
-0.6853695,0.0267671
0.05411928,1.1519389
-0.09600181,-0.87254626
1.1814325,-1.5099547
-0.4961554,0.15222764
-0.63186985,0.51793396
-0.5936595,-0.0983067
-0.46705216,0.521183
0.33587292,-1.1289394
-0.11333623,-0.8761007
-0.48262224,0.34430912
0.63559043,1.3760982
0.16358517,-0.9793437
-0.7956096,-0.07972846
-0.7778013,-0.115172684
-0.07850716,0.74674404
0.060634483,-0.9298638
-0.78037184,0.2430797
0.012617518,0.8278935
-0.20965332,-0.8298075
-0.5427278,0.04110894
-0.20335306,0.7850661
-0.56582916,-0.40253222
3.0601807,-2.3134415
-0.60880876,0.10964011
-0.71578133,-0.4920572
-0.5735935,0.16287202
-0.42402527,-0.29026288
-0.33403933,-0.10766016
-0.49898547,-0.5074085
-0.25903246,0.44448683
-0.07590056,-0.9210256
-0.056886893,0.8073538
6.2505784,3.158633
-0.435194,0.6365869
0.47086525,-1.2521123
0.21699193,1.3076849
-0.6012294,-0.64237404
-0.33522233,-0.3664137
-0.55723727,-0.7256763
0.679801,1.4282779
0.23848733,1.0484173
0.17382279,-1.1185404
-0.68185997,-0.5091578
1.2353628,1.647016
0.89352316,1.5121294
-0.7435432,-0.16777767
-0.45930475,-0.67696625
2.19777,-2.1373646
-0.31030962,-0.5856935
-0.6381413,-0.0057678735
-0.19782624,-0.8504887
-0.512193,0.16400547
-0.07711152,-0.9616211
-0.31953034,-0.89609617
-0.31269976,-0.8388612
0.9853776,1.5206069
-0.45239288,-0.22888644
-0.7336999,-0.24865758
-0.99689,0.12119459
-0.66772866,-0.22316946
-0.17684042,-0.7693659
-0.5779442,0.54044795
-0.8678093,0.058147952
-0.359438,-0.5821172
1.5730138,-1.740966
-0.49651074,-0.45571882
3.6164968,2.4658494
-0.7740953,-0.1081476
-0.21802205,0.7070097
-0.6847033,-0.3435523
3.8350182,2.6028073
0.35073102,1.3144449
0.14470819,1.0508128
-0.8321786,-0.29696867
-0.098717734,-0.8998892
-0.7789979,-0.39085075
-0.7565595,0.053791147
-0.45343187,0.46362215
-0.970268,0.08674651
-0.5749908,-0.03336695
-0.7131533,-0.5992758
-0.61941624,0.40489307
-0.55915755,0.38680193
-0.61886615,-0.50852823
0.75284415,1.3751589
-0.06584896,-1.000016
0.5678874,-1.2864324
1.8253554,1.9564288
-0.47994456,0.17227596
-0.22037548,-0.89625394
-0.7872105,-0.25323144
-0.4642136,-0.061891694
-0.68358594,-0.028992148
0.2654465,-1.0316266
-0.5518631,0.10843597
1.6143868,1.8936582
0.45633072,-1.12395
4.701051,2.7753258
1.0391395,1.5572197
-0.10737721,-1.0901
0.8545683,1.5457743
-0.71562314,0.033160005
-0.41890457,0.17287394
-0.21559007,-0.47547945
-0.32257968,-0.75651526
-0.17207548,0.7056641
-0.64447725,-0.23691657
-0.21788803,-0.6946514
0.36729082,1.2174525
-0.30267295,-0.5312144
-0.9158104,-0.15685154
-0.7111278,-0.2589051
-0.31638014,0.7452462
-0.7449723,0.3745842
-0.35344788,0.8010795
-0.2664662,0.647233
-0.50170046,-0.40084568
1.5789822,-1.7122027
-0.29502785,-0.6818673
-0.42850077,-0.76796544
-0.94796944,-0.21232197
-0.5578614,-0.31123242
-0.8887051,-0.045517437
-0.20979638,-0.9243987
-0.59413475,0.44524682
1.6599177,1.779068
0.7487885,-1.5519546
-1.0335068,0.018372254
-0.33806655,0.53451157
-0.5262752,0.44579035
-0.7646954,0.36646155
-0.49945337,0.019831758
0.7723377,-1.3933623
-0.6613892,-0.0013051712
-0.42125225,0.42890713
0.11377038,1.0950444
-0.73610103,0.28201276
2.1578019,2.0556324
0.74639493,-1.5059322
0.03627855,-1.0291364
0.2723699,-1.2574965
-0.6114904,-0.23464856
-0.53412694,0.57242316
0.2109684,0.76368755
1.3193662,-1.7376666
0.928636,-1.4599144
-0.66535294,-0.45760092
-0.035223834,-0.9967075
-0.07210017,-0.89570934
1.255706,-1.8035063
-0.8899141,0.04828919
-0.66800565,-0.17010781
0.057765663,0.88527733
-0.45957893,-0.12958752
-0.09883319,0.76125187
-0.41373676,0.03512149
-0.020066775,0.850335
-0.21903343,0.7555553
-0.3731949,0.46773106
-0.3398506,-0.83708155
-0.676204,-0.15535498
-0.70482874,0.14994097
-0.23370561,0.64915633
-0.04549893,-0.9166047
-0.9633479,-0.031533748
0.32820648,1.1519428
4.910599,2.8230412
-0.11246795,0.79951215
-0.22907384,0.71665037
-0.5705638,0.17346457
0.34315416,1.0385363
0.05604578,0.836819
-0.7367627,0.32042813
6.472816,-3.2462604
0.20722435,1.0549103
-0.26839775,0.7177366
0.73327696,1.4396977
-0.33917218,0.74347395
-0.6947554,-0.4588398
-0.7869781,-0.14927547
-0.42156658,0.48048246
0.49772933,1.0733869
-0.62038857,-0.53909373
1.1358023,-1.6055073
-0.5139024,0.48460963
-0.7152765,-0.096970685
-0.75908923,-0.102608524
-0.70562416,0.35636455
-0.52661365,0.08655671
0.19433075,-1.0885628
0.9584198,-1.3821139
-0.8022209,0.23557498
4.898407,2.8215504
1.7736672,1.7730252
0.9230823,1.5402974
-0.75538164,-0.51495314
-0.36739838,-0.46837294
-0.5371109,0.35908335
0.46994972,1.3857362
-0.13427071,-0.7788994
-0.6610995,-0.23537026
-0.43905368,0.45633703
3.6801312,2.4898317
-0.22943643,0.67745954
0.036599923,-0.94684947
2.5451128,-2.0821106
2.9997358,2.3502038
-0.37047955,-0.09290516
0.34859923,-1.2498566
-0.6622478,0.1948226
-0.49210173,0.5317593
-0.26210442,-0.8711091
-0.50858647,0.30463564
-0.34313536,0.5786975
-0.6965119,-0.21011552
-0.6087862,0.1271181
0.49173218,-1.1826555
0.15640956,0.94814056
-0.8007734,-0.037569843
1.640139,1.8567634
-0.85565066,-0.24674878
-0.54862684,0.24286929
0.07258584,-1.1901447
-0.47981587,-0.5908805
-0.73299325,0.39080966
0.54438657,1.20079
1.3024065,1.6515068
-0.7500663,0.3143712
-0.6394009,-0.19031414
6.179629,3.117111
-0.4591898,0.55528116
-0.035612658,1.0310063
-0.48821107,-0.48839566
2.4921014,-2.1598597
-0.76725185,-0.1274433
0.061225656,1.272625
-0.69937927,0.24630383
3.5969918,-2.5750103
-0.33676636,0.7952964
-0.65200365,0.1676072
-0.86263216,-0.15151867
0.10378698,0.72941786
-0.34427065,-0.6631279
-0.5148971,0.5293949
0.7868242,-1.380479
-0.61098796,0.6916787
-0.51014733,-0.5077801
-0.8937788,-0.0586026
-0.6051527,0.08131805
-0.043424796,0.47502002
-0.028120691,1.0812237
-0.6193067,0.26375583
-0.20919588,0.85554725
-0.7467623,0.0710485
-0.2492515,-0.8087358
0.17745025,-1.0273343
-0.56210375,-0.3538527
-0.7952792,0.12725788
0.35825187,1.2438143
-0.1303504,-0.8442822
-0.732722,0.08951949
-0.19316529,-0.8134673
-0.44612107,-0.72364193
-0.73628664,-0.26054054
-0.4653422,0.6315578
-0.4687413,0.71456623
0.080656014,1.162454
-0.20838249,0.5109156
-0.21035236,-0.8989221
-0.791992,0.65309256
-0.12096861,-0.7217173
-0.19820102,0.6572478
-0.12871085,-0.87933034
1.3879904,1.5846587
-0.5192642,-0.28497687
-0.92977095,-0.23194852
-0.5608017,0.39453098
-0.15185536,-0.42655396
-0.25957087,0.9938646
-0.59103876,0.49611923
-0.45119843,0.5018751
0.3683945,-1.078042
1.1286772,-1.4571097
0.04515721,-1.1115257
-0.3326034,0.35790294
-0.1942808,-0.665513
-0.5068534,-0.12965631
-0.17624655,0.7919654
-0.033032462,0.8333494
2.472147,-2.0762975
-0.014165011,0.95674664
-0.09130474,-0.7015128
-0.67156976,-0.7530852
-0.6208372,0.47262257
-0.37473956,0.4350755
-0.7127835,0.10789524
3.7294855,-2.611944
0.5701123,-1.2186695
-0.5436091,0.58938676
-0.114008866,0.89552534
-0.66563255,0.52073026
-0.4390591,-0.7928559
-0.6992307,-0.122900024
-0.7865177,-0.03462032
-0.47882184,-0.023094311
-0.6185547,-0.45034212
-0.34061998,-1.0449642
-1.0352403,-0.12696722
1.5959033,1.7726502
-0.5430519,-0.11057768
-0.14995918,0.78571856
-0.39951903,0.5853133
1.5482821,-1.8631598
0.37678468,1.040207
-0.5171092,-0.32773572
0.24210586,-1.0679711
-0.66222227,-0.38606533
0.960859,1.5561681
0.49576774,1.355381
0.13872279,1.129094
-0.34575832,-0.4821907
-0.76367617,-0.26658213
0.13633977,-0.8905624
-0.7691309,-0.0289608
-0.17234188,0.9461174
-0.58191746,-0.38477656
-0.362176,0.5169388
2.058942,1.8977642
-0.7366325,-0.05589792
-0.09265781,0.90231854
0.54334885,1.3099104
-0.40846956,0.17741106
-0.8669867,-0.31676346
-0.44771096,-0.23335911
-0.930339,-0.251687
-0.83646804,0.014490971
0.4443539,1.2419384
-0.84652936,0.0010446531
0.13035895,-1.1316113
1.4928408,-1.8384131
-0.3571184,0.73357296
-0.5831033,0.34810376
-0.2501276,-0.01336562
3.0041018,-2.2134905
-0.5511047,-0.50408113
0.47258157,-1.2497995
-0.24363028,-0.9807538
-0.7243453,0.14914705
-0.60444117,-0.13472384
-0.37265083,0.5748218
-1.1043627,0.08872422
1.5107086,-1.8704826
-0.5285416,-0.37815776
-0.24842991,-0.7430921
-0.24885683,0.7859694
-0.4737336,-0.4682118
1.0519781,-1.5401031
1.4624661,1.6198618
-0.49450818,-0.28564596
0.5240778,1.3628901
2.8008623,2.204942
0.2836804,-1.3021016
-0.19131638,0.8271819
4.405977,-2.752918
-0.4597622,-0.09421149
0.41054422,1.0864798
-1.0056937,-0.10182276
-0.1975324,-0.77402157
1.5868009,-1.7742751
-0.9641905,0.007562127
-0.59683764,-0.3615353
2.0065625,-1.886516
-0.2843861,-0.52343494
-0.8122033,-0.041802503
0.8148192,-1.5322708
-0.3778364,-0.6361131
-0.41498438,0.41640747
0.048516046,-1.06092
-0.9538121,0.2907798
-0.4996972,0.37008032
-0.31791562,0.3914706
-0.8138479,0.4362888
-0.60510284,0.41731015
-0.47388378,0.25206044
-0.74265146,0.30938545
-0.495408,0.6924642
0.11443121,0.9442765
-0.3146225,0.48569077
4.9777474,-2.9082053
-0.39614946,-0.6221376
-0.049857996,0.93363184
-0.4793975,-0.23362601
1.5824634,1.9148897
-0.6846749,-0.5583639
-0.43652198,0.4045619
0.78114563,1.4116026
-0.42924953,-0.35737115
-0.7249654,0.20376147
-0.4733796,0.23693028
-0.16113243,0.8729599
-0.45119134,-0.3897886
-0.54344654,0.25850984
-0.2444075,-0.7069129
0.15439169,1.0420568
-0.22972766,-0.81894386
-0.35946938,0.66591823
0.028564664,-1.0577717
-0.6681505,0.47120887
-0.4254417,0.57676005
3.87259,2.5879586
-0.5034788,-0.3680529
-0.48256037,-0.0057030143
2.0707755,2.025206
-0.8114614,-0.31221673
-0.22626394,0.49481496
-0.34255198,0.025013203
-0.5291358,0.66867363
-0.46945643,-0.5890358
0.218115,1.2972655
-0.63964695,-0.67977595
-0.3199861,-0.62688696
-0.65685827,0.15962644
-0.16008025,0.78892314
-0.7402491,-0.469865
-0.60816556,0.26594722
-0.16507727,0.86070144
0.16262129,-1.0893931
-0.41220036,0.21804501
0.082798176,1.0759579
-0.3809587,-0.3850863
-0.11870568,-0.94754857
0.0086122835,-1.1507874
-0.3051687,-0.57861525
-0.450953,-0.17620276
-0.9019558,-0.6562025
-0.09699686,-0.75690985
-0.54626834,0.51495636
1.8976746,-1.9668543
-0.6169634,-0.1438093
-0.18997501,-0.97204167
-0.72693276,-0.06354511
-0.4409072,-0.8375506
-0.58393496,-0.4370948
-0.8116371,-0.4060395
4.1513777,-2.6556675
0.6993032,1.4090598
-0.44329318,-0.50956917
-0.59000736,-0.4522828
-0.59739757,0.3560366
-0.410547,0.6007719
-0.4394493,-0.3941988
0.3594979,0.9523293
-0.49872592,-0.33053964
-0.66727424,0.11758137
-0.56584454,-0.26506782
-0.47928917,-0.67615753
1.0445533,1.4251708
-0.50715923,0.11662496
-0.5490271,-0.3269779
-0.8178598,-0.23316933
-0.7291393,0.20979811
-0.4576566,-0.87109923
-0.11422809,0.8577183
-0.84463984,-0.07877607
0.61834455,1.263517
0.7537159,1.2434369
0.9582213,1.4482534
-0.96621597,-0.25187713
-0.79356486,0.08880951
-0.6428461,0.186552
-0.48370048,0.6584715
-0.46498215,0.2614102
-0.48060855,0.33177817
-0.79485,-0.022164978
-0.74772173,-0.16075313
-0.270584,-0.76802546
-0.6958034,-0.18450549
0.9301676,-1.5033013
-0.72482145,-0.44913825
0.4059726,-1.3262208
-0.16444023,-0.87378955
-0.6668723,0.2514892
0.5241923,-1.2685058
-0.9901944,-0.06056154
-1.0027971,-0.027850213
0.48144448,1.3335372
-0.08007631,1.053733
-0.5471014,0.056043763
0.009117478,0.8994516
-0.11438778,-0.7750395
0.30518427,1.1930468
-0.5616964,0.06853099
0.6096387,1.3442318
-0.124690235,-0.4634966
0.24716568,1.1221843
-0.41444597,0.59084094
-0.656767,0.6093983
-0.5741394,-0.4128663
-0.37544242,0.55405104
-0.52768385,-0.1927263
0.20033811,-1.029525
-0.16393873,-0.6522976
1.0985729,-1.6518338
1.3141952,-1.6254952
-0.12295369,0.8478118
-0.61480075,-0.47063076
5.5500703,3.0239575
-0.71553266,0.5017952
-0.6275143,0.0036608693
-0.99179065,-0.28213447
-0.6213119,-0.34824258
-0.49137154,0.37616363
1.9282156,-1.9262551
-0.6993193,0.46696857
-0.49946475,-0.754314
0.33661658,-1.0727421
1.5193849,-1.9089108
0.046871535,-1.140596
-0.61025167,-0.25480822
-0.64598006,-0.11543565
0.104310915,1.1638365
-0.6326634,-0.26613265
0.27614722,1.1750591
0.06917892,-1.027217
1.9135005,-1.8940551
-0.807942,0.29836622
-0.16087602,-0.9931218
0.5449427,-1.0478537
1.4192644,1.6571823
-0.60389805,0.56040335
0.259434,1.0266699
-0.29543906,-0.5690329
-0.41857606,-0.3197109
0.67730284,-1.4964333
-0.45707628,-0.038132563
0.40246627,1.3272204
-0.73187107,0.0035279153
-0.6127399,-0.23717487
-0.18564044,0.8701976
-0.44765425,-0.15232812
-0.31559512,0.7693091
0.18953437,-1.2448298
0.87175584,1.4390638
-0.24839483,0.86589646
-0.22949086,0.9128028
-0.9400048,0.13852842
1.2035838,1.6185541
-0.41408297,0.34610474
-0.393493,0.6543302
-0.67646164,0.47619158
0.00591062,-0.97447324
0.9948835,-1.3960192
0.13883838,-0.93242985
-0.5001406,-0.16265328
-0.66034955,-0.37755936
0.8062647,1.2516837
-0.7600909,0.45022172
-0.71040195,0.18541777
-0.52735484,-0.49955076
-0.6785373,-0.12540294
-0.2627775,-0.7001998
-0.74680597,-0.09062288
1.1210604,-1.6329348
-0.9808832,0.16713084
1.679031,1.8508027
-0.51465,-0.26334155
-0.8199935,-0.03886962
-0.6925746,-0.08675263
4.4153934,2.7103155
-0.54847866,0.42343158
-0.78158456,-0.1690934
2.2556295,1.9997119
-0.36487034,0.51692456
-0.5878132,-0.44338065
-0.80956024,-0.35157946
-0.5899132,0.7609866
0.32615095,1.1784546
-0.56510985,0.30263302
-0.5155783,0.52703756
-0.7868621,-0.0054917242
-0.69269735,0.21450071
-0.6969065,-0.48509607
-0.69756055,0.30797842
-0.28518188,0.9279655
-0.61010957,0.24068184
0.09462807,0.8220218
-0.39637235,-0.71487045
-0.8054129,0.056431603
-0.5676189,-0.30048338
0.63067394,1.5972263
-0.913412,0.5594099
-0.698382,0.5912544
-0.79395014,-0.13930877
0.12350049,1.2160237
-0.72062075,0.233214
0.119536124,-1.052082
-0.38725418,0.9210748
1.7255198,-1.7358346
0.12635157,-0.88726074
-0.8912962,-0.5895305
0.49291736,1.4324168
-0.51279765,0.26286557
-0.55716103,0.28584
0.7079516,1.2022533
-0.6833683,0.36795568
-1.0635324,-0.23040582
1.7017143,-1.7649711
-0.6129898,0.03114907
0.10711962,-1.0328768
1.6922097,1.7039824
-0.663768,-0.23995097
-0.2316091,-0.49031493
0.24661124,-1.2086006
2.394217,2.0951366
-0.13718572,0.6291711
-0.51645845,0.5652895
0.44871417,1.4827155
0.9541872,1.6441841
-0.17914675,0.92156184
-0.8746142,-0.12238268
-0.93402857,-0.1677623
-0.55318123,-0.4606711
-0.11763311,0.7618954
-0.6382291,0.38344872
-0.3966678,-0.54158664
2.4851131,-2.1319642
1.121385,-1.7090789
-0.31946805,0.9086223
-0.73575795,0.043192282
-0.6718369,-0.28160036
-0.6027875,-0.27833727
-0.994213,0.17197765
-0.5874858,-0.27190334
0.88810927,-1.4826852
-0.19669272,-0.9369623
0.38481697,1.1924422
-0.63391346,0.58089733
-0.43914226,-0.78097785
-0.7750039,0.2141624
-0.8080245,0.018108135
-0.1654401,-0.9342817
-0.76822215,0.10705911
-0.65205306,-0.35578355
-0.57767415,-0.16943182
-0.5507503,0.25247678
-0.75656474,0.4764811
0.2102798,-1.1202266
-0.4518681,0.6993382
2.186514,-2.0543034
0.0027472924,-1.0272664
-0.30490744,-0.6513616
-0.33829808,0.1898525
-0.8150732,-0.15552454
0.14688343,-1.0447376
-0.71860826,-0.3025825
-0.5333081,0.5978255
-0.5759129,-0.0496381
0.02372772,-1.1110295
-0.6490998,-0.04043774
-0.54558367,0.025619116
0.07656994,1.2741808
-0.09532329,0.88243467
1.1793941,-1.6416407
-0.92149764,-0.042585846
-0.6813474,0.46725336
1.6689943,-1.7041354
-0.3049588,-0.43706182
-0.34715903,0.77785414
-0.5333139,0.051985733
-0.82507473,-0.0768531
-0.88125634,-0.15167163
-0.59285665,-0.27559915
3.3874838,-2.432022
-0.27263138,0.66443604
-0.6516468,-0.6917976
-0.42627314,0.41020292
0.2369817,-1.1248848
-0.619283,0.12691027
-0.72981435,-0.2514915
4.0280066,-2.571295
0.6207701,1.2758082
-0.4743201,-0.89295
-0.65178317,-0.23172319
1.1545193,-1.5672686
-0.29481626,-0.75093126
-0.2774929,0.20067444
0.33538342,-1.1024143
-0.5969444,0.19386353
-0.857845,-0.43732956
0.25334367,1.1353406
0.5829462,1.2400951
-0.19473882,0.63205856
-0.44966978,0.6930929
-0.30533013,0.70288616
-0.53707606,0.43746144
0.058050223,0.9044346
-0.17195949,1.1276687
-0.68309194,0.0047494723
0.5263918,1.2813101
0.636401,1.3383604
-0.5697826,-0.26554295
-0.7427587,0.10894298
-0.70338714,0.32654792
-0.6218982,0.26134706
-0.60881484,0.4853907
-0.50350595,-0.5972809
0.5139124,1.4648964
-0.20574485,-0.7756126
0.36945263,1.2044538
-0.622966,-0.6340624
0.836769,1.4819819
-0.29720935,0.55359143
-0.82029265,0.5482312
0.41634578,1.3274446
-0.47452438,-0.7145614
3.5993266,-2.4553776
-0.48647964,0.4155083
-0.22414155,0.57365334
0.8394559,1.4556559
-0.6050215,0.20180805
-0.15525724,0.23828535
-0.5803818,-0.055789948
-0.41255295,0.30007395
0.40971756,1.2117778
-0.57650876,-0.37689692
-0.69302815,-0.19765142
-0.61142284,0.23862676
-0.47905785,-0.6269206
-0.13161623,1.1002241
-0.22364697,-0.57587504
1.1518203,-1.655458
-0.19130358,-0.6767452
-0.6121122,-0.11300965
1.1162078,1.5235214
0.69229853,-1.239312
1.6493284,1.6755506
0.1750251,1.1730397
-0.44885188,-0.47521403
-0.69191664,0.38663837
0.6491647,1.3740352
1.1696526,-1.5975626
-0.47076145,0.22410294
-0.42772892,0.80582505
-0.4692349,-0.1413571
-0.52513456,-0.4818615
0.1602944,-1.1293052
-0.9611466,0.067230366
0.5870461,1.0683248
0.3418812,-1.0425019
-0.06561908,0.84739584
-0.5947198,-0.25664058
0.23410062,-1.1057975
-0.5632195,0.61947715
-0.06541872,1.1061976
0.019968491,1.0640429
-0.6504832,0.16347049
-0.48802567,0.5582257
0.85210145,-1.3529079
-0.124876045,-0.902731
-0.72626835,-0.1308439
-0.66758144,0.6212099
-0.1117078,-0.8375768
-0.3132138,0.69536066
-0.73162824,0.24179612
0.802252,-1.518758
-0.25522014,-0.5881994
-0.9208941,0.20309481
-0.51071835,-0.2932326
-0.57112885,0.5145933
-0.06204579,0.7598644
1.01487,-1.6024729
1.6616418,-1.8806093
0.29018477,1.3694481
-0.72674835,-0.3318655
-0.5473398,0.5729778
-0.46413404,-0.7189308
-0.43522862,-0.5639964
-0.8103714,-0.054077767
-0.45214882,0.13353495
-0.40915802,-0.06965689
-0.5259889,-0.4610404
-0.86918104,-0.040147413
-0.8003292,0.24613208
-0.5231204,-0.30694985
-0.59106606,0.53498185
-0.30668464,0.67750657
-0.68691045,-0.0254173
-0.5587666,-0.07361713
-0.7675407,0.50814867
5.268263,-2.944315
0.30308798,1.2620249
-0.5284602,-0.05034146
-0.8082275,0.043120135
-0.1838806,0.7699455
-0.5249065,-0.24304679
0.34360996,1.2759069
1.0442641,-1.4373685
-0.2347313,-0.70652825
-0.7360247,-0.37903142
-0.28949985,0.7935723
2.4425554,-2.0158777
0.022162141,-0.86971563
0.7380911,-1.5005758
-0.7557127,-0.40659907
1.1614399,-1.4921532
-0.79155517,-0.28864563
1.0417256,1.702102
-0.7002722,0.12402141
-0.5741577,0.13038893
-0.70221865,-0.34608525
-0.43127084,0.4813672
3.0008163,-2.2824323
-0.22232693,-1.039565
-0.51015025,0.14998108
-0.74593145,0.25203234
0.7988756,-1.4554247
0.414789,1.2370185
1.4196212,1.7635789
3.4607818,-2.4779325
0.00072825816,0.98827976
0.4287909,-1.4440604
0.11533008,1.243155
-0.69458497,0.12810034
-0.2749031,0.84295803
-0.43020225,0.81781924
-0.43394187,-0.44454786
3.4761364,2.4385722
-0.38549516,0.74420536
-0.6996564,-0.50008583
-0.47335288,0.4658266
-0.61425763,-0.45306972
-0.36603883,0.7530609
-0.4240641,0.6811758
-0.34550315,0.8524423
-0.5654843,-0.84230024
-0.12370671,-0.79929197
-0.7003852,0.57756037
0.588542,1.36896
0.91542405,1.4635177
-0.15512064,-0.09538398
1.8226829,-1.826592
1.423778,-1.7623876
4.802423,-2.7870498
-0.7373276,-0.4506126
-0.45818657,-0.7483536
0.8475165,1.4365275
-0.1900435,0.70219576
-0.043107115,0.9035999
-0.5879658,-0.33282277
1.4539589,1.8201532
-0.46646518,0.3641644
-0.88967913,0.27534637
-0.21867533,-0.5855766
-0.4755325,-0.55487204
-0.23138212,-0.8699508
-0.6326225,-0.35995877
-0.27135056,0.36605704
-0.13109906,1.0283632
-0.48120448,0.43466142
-0.4883738,-0.68438274
0.087848626,0.9123109
0.33378357,-1.320148
0.010909411,1.0436665
-0.50880164,-0.476905
-0.4820429,0.25275275
-0.7624785,0.29449922
-0.6771645,0.07941109
-0.8949017,-0.21708319
-0.45457986,-0.6338948
0.7490933,1.3616285
-0.8394773,-0.07743745
1.9659835,-2.0098631
0.8491784,-1.4495468
-0.89629036,0.08751819
1.5902777,1.7966678
-0.5145424,-0.75868964
0.0027047577,-1.0893993
2.6273222,2.209953
-0.3473644,0.39703795
